state_code,zip_code,city,name,is_acquired_numerical,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_acquired
CA,94103,San Francisco,Yammer,1,9/10/2008,,1/19/2009,2/29/2012,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5.2,acquired
CA,94043,Mountain View,Clever Sense,1,4/11/2008,,6/17/2010,8/1/2011,2.1836,3.3068,2.7260000000000004,3.5425,6,2,2000000,2,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5,acquired
TX,78730,Austin,AlterPoint,1,1/1/2001,,1/1/2003,1/17/2005,2.0,4.0466,6.0027,6.0027,4,3,26800000,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,acquired
CA,95138,San Jose,Shocking Technologies,0,1/1/2006,4/1/2013,4/17/2007,5/21/2012,1.2904,6.388999999999999,0.0,0.0,2,6,55900000,1,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3.2,closed
CA,94040,Mountain View,Ribbit,1,2/23/2005,,10/1/2006,12/17/2007,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,acquired
CA,95054,Santa Clara,StorSimple,1,1/1/2009,,6/1/2009,6/23/2011,0.4137,2.474,3.0,3.0,19,3,31500000,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.3333,acquired
DC,20009,Washington,NationalField,1,6/12/2009,,10/30/2012,10/30/2012,3.3863,3.3863,-0.0301,4.4274,4,1,1500000,2,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,acquired
NY,10003,New York,Tripl,0,5/17/2011,7/1/2013,5/20/2011,7/9/2012,0.0082,1.1479,-0.0219,1.2274,5,3,900000,3,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,closed
CA,95008,Campbell,Sadra Medical,1,1/1/2003,,6/17/2004,5/22/2009,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5.0,acquired
MA,1803,Burlington,expressor software,1,1/1/2007,,7/1/2007,12/19/2011,0.4959,4.9671,1.0,4.5123,10,4,29050000,2,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.6667,acquired
NV,89101,Las Vegas,NSFW Corporation,1,1/1/2011,,10/5/2011,6/14/2013,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,acquired
CA,95054,Santa Clara,Azaire Networks,0,1/1/2003,12/29/2011,8/25/2006,8/25/2006,3.6493,3.6493,,,2,1,21000000,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,closed
NY,10016,New York,Quigo,1,1/1/2000,,3/1/2004,6/7/2007,4.1671,7.4356,,,25,2,35000000,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.5,acquired
CA,94105,San Francisco,Weatherista,0,8/16/2010,9/1/2012,8/15/2010,8/15/2010,-0.0027,-0.0027,0.0356,0.0356,2,1,500000,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,closed
TX,75082,Richardson,Navini Networks,1,1/1/2000,,8/10/2005,6/21/2006,5.6110000000000015,6.474,4.0027,4.0027,3,2,30920000,1,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.5,acquired
CA,94089,Sunnyvale,VirtualLogix,1,1/1/2002,,1/1/2004,1/12/2010,2.0,8.0356,6.5863,6.5863,9,4,29288979,1,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.6667,acquired
MA,1810,Andover,Exit41,0,1/1/1999,5/1/2013,2/4/2007,5/12/2011,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.3333,closed
CA,94024,Los Altos,SezWho,1,10/1/2006,,10/1/2007,10/1/2007,1.0,1.0,1.2521,5.2548,4,1,1000000,3,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,acquired
MN,55343,Minnetonka,Jobs2Web,1,1/1/2003,,1/1/2004,1/21/2006,1.0,3.0575,5.4192,5.4192,3,2,5550000,1,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,acquired
CA,94040,Mountain View,HighlightCam,0,7/27/2009,10/30/2013,6/1/2009,11/29/2011,-0.1534,2.3425,0.063,1.5836,8,2,3000000,3,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,closed
CA,94040,Mountain View,MerchantCircle,1,10/1/2005,,6/5/2006,9/1/2007,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5,acquired
CA,92121,San Diego,Helicomm,0,1/1/2002,3/15/2013,3/21/2006,3/21/2006,4.2192,4.2192,,,0,1,1000000,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,closed
CA,94043,Mountain View,Kace networks,1,1/1/2003,,7/25/2005,5/22/2006,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,acquired
NY,10014,New York,Thwapr,0,1/1/2007,7/20/2013,1/1/2009,1/1/2010,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,photo_video,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3.0,closed
CA,94103,San Francisco,Zinch,1,2/1/2007,,12/1/2007,10/20/2009,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,web,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,acquired
CA,95014,Cupertino,Cloud.com,1,1/1/2008,,1/1/2010,1/1/2010,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,acquired
CA,94063,Redwood City,"Wildfire, a division of Google",1,7/1/2008,,12/1/2008,12/1/2011,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2.25,acquired
CA,90036,Los Angeles,Authenticlick,0,8/5/2005,1/1/2009,2/1/2006,2/1/2006,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,search,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,closed
WA,98665,Vancouver,Idooble,0,1/1/2009,1/1/2012,1/1/2009,8/1/2010,0.0,1.5808,-0.1671,-0.1671,1,2,400000,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,closed
CA,94080,South San Francisco,BioSeek,1,1/1/2000,,5/23/2007,5/23/2007,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,acquired
MA,2451,Waltham,xkoto,0,1/1/2005,10/1/2011,11/1/2005,1/26/2009,0.8329,4.0712,2.0,2.0,3,3,11035000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.6667,closed
MA,2421,Lexington,Coradiant,1,1/1/2000,,8/22/2005,8/22/2005,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,acquired
CA,94566,Pleasanton,QuantaLife,1,1/1/2008,,12/13/2010,7/22/2011,2.9507,3.5562,0.0,0.0,3,2,20757182,1,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,acquired
CA,95054,Santa Clara,BroadLight,1,6/1/2000,,11/17/2005,9/11/2007,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,acquired
NY,10016,New York,BBE,1,4/1/2004,,1/1/2008,1/1/2008,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,acquired
CA,90245,El Segundo,TelASIC Communications,0,1/1/2001,12/24/2009,3/22/2005,3/22/2005,4.2219,4.2219,,,4,1,26000000,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,closed
CT,6032,Farmington,LegiTime Technologies,0,1/1/2005,9/15/2010,3/1/2007,12/15/2009,2.1616,4.9562,,,2,2,4000000,0,messaging,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,closed
CA,94086,Sunnyvale,Mobius Microsystems,1,1/1/2004,,1/31/2006,12/10/2007,2.0849,3.9425,-3.0,-3.0,3,2,20220000,1,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,acquired
NY,10013,New York,Boonty,1,3/1/2001,,7/7/2005,7/7/2005,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,acquired
NY,10010,New York,B-Side Entertainment,0,4/7/2005,3/1/2010,10/11/2006,11/14/2008,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5,closed
CA,95138,San Jose,Taggstr,0,7/1/2009,7/1/2013,4/7/2010,4/7/2010,0.7671,0.7671,0.0,0.0,1,1,50000,1,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,closed
NY,10010,New York,Fashism,0,1/1/2009,9/27/2013,11/19/2010,11/19/2010,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,fashion,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,closed
CA,94040,Mountain View,Goodmail Systems,0,1/1/2003,1/1/2012,10/17/2005,1/12/2009,2.7945,6.0356,7.5014,8.0055,16,4,45000000,2,security,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.0,closed
CA,92121,San Diego,Nirvanix,0,7/1/2007,10/15/2013,9/18/2007,5/3/2012,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.2,closed
WA,98102,Seattle,LookStat,0,1/1/2008,5/29/2012,4/23/2009,4/23/2009,1.3096,1.3096,1.0027,1.3096,3,1,500000,2,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,closed
CA,94133,San Francisco,Sweepery,0,8/1/2008,6/29/2011,9/1/2008,12/1/2009,0.0849,1.3342,,,6,2,500000,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,closed
TX,78746,Austin,Luminary Micro,1,1/1/2004,,2/1/2005,8/23/2007,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4.0,acquired
CO,80112,Englewood,ZettaCore,0,1/1/1999,1/4/2012,5/11/2009,5/11/2009,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,closed
CA,90038,Los Angeles,Clicker,1,1/1/2009,,9/15/2009,2/18/2010,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,acquired
CA,94025,Menlo Park,iKoa,0,1/1/2006,7/1/2012,6/5/2007,7/16/2010,1.4247,4.5397,,,0,3,18700000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,closed
CA,94066,San Bruno,SocialShield,1,9/1/2009,,10/5/2010,10/5/2010,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,acquired
FL,33635,Tampa,LeisureLogix,0,8/1/2006,9/4/2012,1/1/2007,1/1/2007,0.4192,0.4192,,,5,3,5900000,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,closed
MA,1752,Marlborough,Storwize,1,1/1/2004,,6/6/2007,4/2/2008,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,other,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,acquired
NH,3062,Nashua,AutoVirt,0,1/1/2007,2/1/2012,1/1/2007,5/24/2011,0.0,4.3945,3.1534,4.3945,5,7,24300000,2,software,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.0,closed
CA,94040,Mountain View,Loopt,1,1/1/2005,,6/1/2005,5/3/2010,0.4137,5.3370000000000015,5.5205,7.189,21,4,32006000,3,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,acquired
CA,95014,Cupertino,Blue Lane Technologies,1,1/1/2002,,2/1/2005,2/1/2005,3.0877,3.0877,1.0,1.0,4,1,13400000,1,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,acquired
CA,94107,San Francisco,Socialcast,1,6/1/2005,,4/6/2009,3/31/2010,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,acquired
CO,80302,Boulder,Collective Intellect,1,1/1/2005,,2/1/2006,12/7/2012,1.0849,7.937,3.0,7.4301,10,6,15324624,3,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2.5,acquired
WA,98121,Seattle,Wavii,1,3/1/2009,,7/1/2010,7/1/2010,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,acquired
CA,94103,San Francisco,Seesmic,1,6/1/2007,,11/1/2007,2/1/2011,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.6667,acquired
MN,55113,Saint Paul,Apnex Medical,0,1/1/2006,5/1/2013,12/2/2009,9/24/2012,3.9205,6.7342,,,3,3,44000000,0,medical,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,closed
PA,19103,Philadelphia,MobileReactor,0,1/1/2010,7/1/2013,10/24/2011,6/15/2012,1.811,2.4548,0.7479,0.7479,2,2,1175000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,closed
CA,94566,Pleasanton,Echopass Corporation,1,1/1/2000,,10/30/2006,4/7/2010,6.8329,10.2712,13.011,13.011,22,2,9000000,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,acquired
CA,92128,San Diego,ID Analytics,1,1/1/2002,,5/1/2002,5/16/2007,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,acquired
MA,1803,Burlington,Vela Systems,1,1/1/2005,,5/1/2006,9/2/2010,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,acquired
CA,94085,Sunnnyvale,FlowCardia,1,1/1/2002,,8/30/2007,8/30/2007,5.662999999999999,5.662999999999999,5.0027,5.0027,4,1,30000000,1,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.0,acquired
CA,94403,San Mateo,Bizanga,1,1/1/2003,,2/17/2009,2/17/2009,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,security,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,acquired
CA,94107,San Francisco,Transpond,1,1/1/2007,,2/4/2009,2/4/2009,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,acquired
IL,61820,Champaign,Caterva,0,1/1/2008,6/1/2013,12/15/2009,7/6/2011,1.9562,3.5123,3.4986,3.4986,1,2,2408500,1,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,closed
CA,95054,Santa Clara,Innovative Silicon,0,1/1/2002,1/1/2011,3/1/2004,11/6/2007,2.1644,5.8493,6.0027,6.0027,3,4,72000000,1,other,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,closed
MN,55416,Golden Valley,Kardia Health Systems,0,1/1/2006,2/21/2012,1/1/2007,1/1/2008,1.0,2.0,3.2493,3.2493,2,2,18400000,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,closed
NC,27312,Pittsboro,Biolex Therapeutics,0,1/1/1997,6/1/2012,1/7/2005,12/19/2011,8.0219,14.9726,4.0027,4.0027,4,7,162264126,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,6.75,closed
MA,2140,Cambridge,Foldrx Pharmaceuticals,1,1/1/2003,,6/15/2010,6/15/2010,7.4575,7.4575,5.5863,5.5863,7,1,29000000,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0,acquired
WA,98102,Seattle,Klir Technologies,0,1/1/2000,1/1/2007,6/3/2005,6/3/2005,5.4247,5.4247,,,0,1,8700000,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,closed
MA,2139,Cambridge,MetaCarta,1,1/1/2001,,9/8/2005,9/8/2005,4.6877,4.6877,4.1644,9.274,12,1,10000000,2,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,acquired
MA,1803,Burlington,Viridity Software,1,1/1/2008,,12/1/2008,8/19/2010,0.9178,2.6329,2.9534,3.9699,5,2,15000000,2,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,acquired
CA,94025,Menlo Park,Devtap,0,1/1/2008,2/25/2009,9/1/2008,9/1/2008,0.6685,0.6685,0.0,0.0,2,1,2600000,1,search,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,closed
CA,94108,San Francisco,Bebo,1,1/6/2005,,5/1/2006,5/1/2006,1.3151,1.3151,6.4658,8.8411,30,1,15000000,3,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,acquired
NY,10001,New York,SideTour,1,6/1/2011,,7/1/2011,3/25/2013,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,acquired
CA,94005,Brisbane,SARcode Bioscience,1,1/1/2006,,12/1/2006,7/18/2011,0.9151,5.5452,5.0027,5.0027,9,2,73000000,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,acquired
NY,10013,New York,Lore,1,3/1/2011,,6/27/2011,4/5/2012,0.3233,1.0986,0.8411,2.0411,5,4,12123837,3,education,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.6667,acquired
WA,98101,Seattle,Pelago,1,12/1/2005,,11/1/2006,5/27/2008,0.9178,2.4877,2.5808,5.3808,18,3,22400000,3,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3333,acquired
CA,94105,San Francisco,Desk,1,1/1/2009,,4/15/2010,1/4/2011,1.2849,2.0082,2.1616,3.4438,12,2,5700000,3,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.0,acquired
CA,94025,Menlo Park,Trinity Biosystems,0,1/1/2002,5/24/2010,7/18/2006,11/9/2009,4.5452,7.8603,,,2,2,28500000,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5,closed
MA,1886,Westford,Virtual Computer,1,1/1/2007,,12/1/2007,1/26/2009,0.9151,2.0712,2.0027,2.0027,9,2,21000000,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,acquired
NC,27518,Raleigh,Oasys Mobile,0,1/1/1984,5/21/2012,11/18/2005,11/18/2005,21.8959,21.8959,24.6849,24.6849,1,1,8000000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,closed
CA,94025,Menlo Park,Gamook,0,1/1/2008,1/1/2010,3/16/2008,3/16/2008,0.2055,0.2055,0.1644,0.1644,1,1,1500000,1,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,closed
MA,2453,Waltham,Quattro Wireless,1,10/1/2006,,5/1/2007,3/17/2009,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1.6667,acquired
CA,94301,Palo Alto,ShopWell,1,1/1/2008,,2/22/2010,12/20/2012,2.1452,4.9726,2.3671,2.7123,4,5,7939553,2,web,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,acquired
CA,94107,San Francisco,NewsBasis,0,1/1/2009,12/16/2012,11/1/2009,11/1/2009,0.8329,0.8329,,,3,1,545000,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,closed
MA,1821,Billerica,Nexx Systems,1,1/1/2001,,9/29/2005,12/14/2009,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,acquired
NY,10003,NY,5min Media,1,1/1/2007,,4/1/2007,7/23/2009,0.2466,2.5589,2.0027,4.7781,11,3,12800000,2,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.5,acquired
IL,60654,Chicago,MyCabbage,0,3/1/2010,6/1/2013,3/24/2011,8/23/2012,1.063,2.4822,0.0,1.3068,1,2,950000,2,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,closed
MA,1801,Woburn,Gotuit,1,1/1/2000,,12/1/2002,12/1/2004,2.9178,4.9205,2.0027,12.5096,6,2,16000000,5,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,acquired
CA,95008,Campbell,TeleCIS Wireless,1,1/1/2000,,1/1/2006,1/1/2006,6.0055,6.0055,6.0055,6.0055,2,1,10000000,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,acquired
NY,10013,New York,Snapette,1,1/1/2011,,10/12/2011,10/12/2011,0.7781,0.7781,0.3397,2.4877,5,1,1500000,3,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,acquired
CA,94107,San Francisco,EmSense,0,1/1/2004,11/1/2011,11/3/2009,12/10/2010,5.8438,6.9452,5.9205,6.3808,6,2,13000000,2,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,closed
NY,11217,Brooklyn,MakerBot,1,1/1/2009,,8/23/2011,8/23/2011,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,acquired
NY,10003,New York,Image Space Media,1,1/1/2008,,1/19/2010,12/30/2010,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.0,acquired
NY,11222,Brooklyn,Wanderfly,1,8/1/2009,,8/1/2009,2/1/2011,0.0,1.5041,1.5808,3.1726,7,2,1400000,2,travel,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6.0,acquired
IL,60654,Chicago,walkby,0,8/1/2012,1/1/2013,8/1/2012,4/10/2013,0.0,0.6904,0.0,0.6904,6,2,650000,2,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0,closed
TX,78702,Austin,FameCast,0,1/1/2007,1/1/2010,6/1/2007,3/30/2010,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,games_video,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.0,closed
CA,95110,San Jose,Cassatt,1,1/1/2003,,3/1/2006,3/1/2006,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,acquired
CA,94608,Emeryville,VirtuOz,1,1/1/2002,,10/10/2005,4/1/2012,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.0,acquired
CA,95112,San Jose,SolFocus,0,11/1/2005,1/1/2013,3/1/2006,4/1/2012,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.7143,closed
CA,94041,Mountain View,Nimbula,1,1/1/2008,,6/23/2010,8/23/2010,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,acquired
CA,94107,San Francisco,Giftiki,1,6/1/2009,,8/31/2010,4/20/2011,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,social,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,acquired
TX,78730,Austin,Storspeed,0,1/1/2007,3/4/2010,6/7/2007,6/7/2007,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,closed
NY,10007,New York,SpaBooker,1,11/1/2007,,1/1/2008,10/1/2011,0.1671,3.9178,0.0,2.9178,8,2,14700000,2,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,acquired
CA,94043,Mountain View,Jajah,1,1/1/2005,,3/1/2006,3/1/2009,1.1616,4.1644,3.0,8.9205,19,4,33000000,4,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333,acquired
CA,95134,San Jose,Baxano,1,1/1/2005,,6/23/2010,6/23/2010,5.4767,5.4767,,,5,1,30000000,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.0,acquired
TX,75081,Richardson,RipCode,0,8/6/2006,7/1/2012,11/1/2006,5/11/2010,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,closed
DC,20005,Washington,VeteranCentral.com,0,12/15/2011,7/1/2013,6/15/2011,6/15/2011,-0.5014,-0.5014,,,1,1,150000,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,closed
MA,2452,Waltham,RippleFunction,0,3/1/2010,6/1/2013,5/1/2010,5/1/2010,0.1671,0.1671,0.5863,0.5863,3,1,20000,1,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,closed
CA,94555-3619,Fremont,CV Ingenuity,0,1/1/2008,7/1/2013,10/4/2011,1/24/2013,3.7589,5.0685,,,2,3,30926154,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,closed
CA,95008,Campbell,AdexLink,0,8/16/2010,8/1/2012,6/10/2011,6/10/2011,0.8164,0.8164,,,0,1,2000000,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,closed
MA,1803,Burlington,Certeon,0,1/1/2003,2/1/2013,7/16/2007,5/1/2012,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5,closed
CA,94104,San Francisco,Applied Identity,0,1/1/2002,1/1/2012,1/13/2005,10/1/2008,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4.0,closed
